time,token,volume_usdc,buy_place,token_amount,buy_slippage,sell_place,usdc_back,sell_slippage,profit_usd,profit_percent,backup_place,backup_usdc_back,backup_profit_percent
2026-04-29 10:34:40,WETH,ok,,2000,KyberSwap,0.860561842286426,0.0473,Odos,1998.5244,0.0157,-1.5923,-0.0796,0x/Matcha,1995.1428,-0.2432,4,3
2026-04-29 10:34:43,WBTC,ok,,2000,KyberSwap,0.0260302,0.0545,Odos,1998.807,0.0129,-1.2271,-0.0614,0x/Matcha,1995.5322,-0.2237,4,3
2026-04-29 10:34:47,UNI,ok,,2000,Odos,606.8162434665418,0.2758,KyberSwap,1975.823,0.1894,-24.2927,-1.2146,0x/Matcha,1973.705,-1.3189,4,3
2026-04-29 10:34:51,SUSHI,skipped,high_buy_slippage,2000,Odos,8282.765864620334,8.1136,,,,,,,,,4,
2026-04-29 10:34:54,LINK,ok,,2000,Odos,214.90220694823634,0.0951,KyberSwap,1995.1914,0.0298,-4.8622,-0.2431,0x/Matcha,1992.2571,-0.3887,4,3
2026-04-29 10:34:54,CRV,ok,,2000,Odos,8473.242554427463,1.2482,KyberSwap,1916.5461,0.934,-83.5941,-4.1797,0x/Matcha,1913.9348,-4.3087,4,3
2026-04-29 10:35:00,BAL,skipped,high_buy_slippage,2000,KyberSwap,12824.565179817488,2.3881,,,,,,,,,3,
2026-04-29 10:35:03,GRT,skipped,high_buy_slippage,2000,KyberSwap,73557.55320930305,5.6628,,,,,,,,,3,
2026-04-29 10:35:04,WMATIC,ok,,2000,KyberSwap,21593.496297125253,0.008,Odos,1999.5027,0.0122,-0.5633,-0.0282,0x/Matcha,1996.4109,-0.1799,4,3
2026-04-29 10:35:07,SNX,skipped,high_buy_slippage,2000,KyberSwap,5717.697243040436,6.3121,,,,,,,,,3,
2026-04-29 10:35:08,DAI,ok,,2000,Odos,2000.0188631504082,0.0013,KyberSwap,1999.8995,-0.0005,-0.1236,-0.0062,0x/Matcha,1996.8802,-0.1568,4,3
2026-04-29 10:35:20,stMATIC,ok,,2000,Odos,18781.86839559525,0.1444,KyberSwap,1977.2711,0.1372,-22.8034,-1.1402,0x/Matcha,1974.3141,-1.2864,4,3
2026-04-29 10:35:21,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.3407174986503,0.225,,,,,,,,,4,3
2026-04-29 10:35:22,LDO,ok,,2000,Odos,5079.362809830173,0.3011,KyberSwap,1972.0221,0.1955,-28.0423,-1.4021,0x/Matcha,1968.8523,-1.5593,4,3
2026-04-29 10:35:22,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:35:26,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.18261787626279,38.1631,,,,,,,,,3,
2026-04-29 10:35:30,STG,skipped,high_buy_slippage,2000,0x/Matcha,2690.405096471328,51.1027,,,,,,,,,4,
2026-04-29 10:35:32,QUICK,ok,,2000,Odos,169.8001912108233,0.8403,KyberSwap,1944.1882,0.5959,-55.9259,-2.7963,0x/Matcha,1932.0975,-3.3995,4,3
2026-04-29 10:35:32,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:35:34,MKR,skipped,high_buy_slippage,2000,Odos,0.9076614061338041,5.2559,,,,,,,,,4,
2026-04-29 10:35:36,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8280.572460657151,8.1265,,,,,,,,,4,
2026-04-29 10:35:38,WOO,skipped,high_buy_slippage,2000,KyberSwap,94641.98994333678,5.3125,,,,,,,,,4,
2026-04-29 10:35:59,AAVE,ok,,2000,KyberSwap,20.59706641120907,0.2443,Odos,1989.0451,0.0103,-11.0492,-0.5525,0x/Matcha,1985.4673,-0.727,4,3
2026-04-29 10:36:01,WBTC,ok,,2000,KyberSwap,0.02603888,0.0003,Odos,1999.232,-0.0007,-0.8118,-0.0406,0x/Matcha,1995.9815,-0.2013,4,3
2026-04-29 10:36:01,WETH,ok,,2000,KyberSwap,0.8609516631239057,0.003,Odos,1999.057,0.0116,-1.0436,-0.0522,0x/Matcha,1995.6121,-0.2197,4,3
2026-04-29 10:36:12,CRV,ok,,2000,Odos,8475.560180494273,1.2703,KyberSwap,1914.4774,0.9472,-85.7065,-4.2853,0x/Matcha,1911.9777,-4.4089,4,3
2026-04-29 10:36:14,LINK,ok,,2000,Odos,214.91837009169078,0.0947,KyberSwap,1994.1518,0.0077,-5.908,-0.2954,0x/Matcha,1990.979,-0.4529,4,3
2026-04-29 10:36:14,UNI,ok,,2000,Odos,606.6808374936937,0.286,KyberSwap,1975.6714,0.1955,-24.4261,-1.2213,0x/Matcha,1973.1758,-1.3451,4,3
2026-04-29 10:36:20,SUSHI,skipped,high_buy_slippage,2000,Odos,8280.936371765612,8.1165,,,,,,,,,4,
2026-04-29 10:36:24,BAL,skipped,high_buy_slippage,2000,KyberSwap,12821.326388146486,2.4028,,,,,,,,,3,
2026-04-29 10:36:25,DAI,ok,,2000,Odos,2000.0054819899424,0.0018,KyberSwap,1999.8845,-0.0003,-0.1454,-0.0073,0x/Matcha,1996.8702,-0.1576,4,3
2026-04-29 10:36:25,WMATIC,ok,,2000,KyberSwap,21574.10102797279,0.0187,Odos,1997.5152,0.0104,-2.5839,-0.1292,0x/Matcha,1994.4139,-0.2803,4,3
2026-04-29 10:36:27,GRT,skipped,high_buy_slippage,2000,KyberSwap,73525.0329906236,5.6799,,,,,,,,,3,
2026-04-29 10:36:32,SNX,skipped,high_buy_slippage,2000,KyberSwap,5713.623898395955,6.3357,,,,,,,,,3,
2026-04-29 10:36:38,stMATIC,ok,,2000,Odos,18769.389700243464,0.1548,KyberSwap,1975.7541,0.1182,-24.3445,-1.2172,0x/Matcha,1972.8563,-1.3607,4,3
2026-04-29 10:36:44,LDO,ok,,2000,Odos,5082.240249463358,0.3157,KyberSwap,1971.7909,0.1979,-28.285,-1.4142,0x/Matcha,1968.5428,-1.5756,4,3
2026-04-29 10:36:45,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:36:47,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.2485643844943,0.2201,,,,,,,,,4,3
2026-04-29 10:36:49,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.210779903719594,38.077,,,,,,,,,3,
2026-04-29 10:36:49,QUICK,ok,,2000,Odos,169.741765562054,0.8342,KyberSwap,1942.4451,0.6274,-57.6764,-2.8838,0x/Matcha,1931.4085,-3.4348,4,3
2026-04-29 10:36:52,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:36:53,MKR,skipped,high_buy_slippage,2000,Odos,0.9076571355534034,5.2561,,,,,,,,,4,
2026-04-29 10:36:54,STG,skipped,high_buy_slippage,2000,0x/Matcha,2693.900485160884,51.0235,,,,,,,,,4,
2026-04-29 10:36:56,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8277.667159265851,8.1273,,,,,,,,,4,
2026-04-29 10:36:57,WOO,skipped,high_buy_slippage,2000,KyberSwap,94641.71372122777,5.2818,,,,,,,,,4,
2026-04-29 10:37:20,WBTC,ok,,2000,KyberSwap,0.02603793,0.0035,Odos,1999.0015,0.0079,-1.0687,-0.0534,0x/Matcha,1995.9216,-0.2043,4,3
2026-04-29 10:37:20,AAVE,ok,,2000,KyberSwap,20.595891264310794,0.2191,Odos,1988.4291,0.0334,-11.6863,-0.5843,0x/Matcha,1985.4873,-0.7262,4,3
2026-04-29 10:37:23,WETH,ok,,2000,KyberSwap,0.8606005701687787,0.0085,Odos,1998.3046,0.0076,-1.7671,-0.0884,0x/Matcha,1995.9516,-0.2028,4,3
2026-04-29 10:37:33,LINK,ok,,2000,KyberSwap,214.89870129340423,0.094,Odos,1993.8777,0.0192,-6.2239,-0.3112,0x/Matcha,1990.7694,-0.4627,4,3
2026-04-29 10:37:35,UNI,skipped,sell_slippage_filtered_all,2000,Odos,606.5604383682722,0.28,,,,,,,,,4,3
2026-04-29 10:37:36,CRV,ok,,2000,Odos,8474.973848302441,1.2589,KyberSwap,1914.7051,0.9433,-85.4555,-4.2728,0x/Matcha,1911.6882,-4.4221,4,3
2026-04-29 10:37:37,SUSHI,skipped,high_buy_slippage,2000,Odos,8278.102859939047,8.1159,,,,,,,,,4,
2026-04-29 10:37:41,BAL,skipped,high_buy_slippage,2000,KyberSwap,12821.294828187545,2.3912,,,,,,,,,3,
2026-04-29 10:37:45,GRT,skipped,high_buy_slippage,2000,KyberSwap,73524.74978767298,5.6643,,,,,,,,,3,
2026-04-29 10:37:48,DAI,ok,,2000,KyberSwap,2000.0806275499617,0.0029,Odos,1999.9578,0.0004,-0.0712,-0.0036,0x/Matcha,1996.9301,-0.154,4,3
2026-04-29 10:37:48,WMATIC,ok,,2000,KyberSwap,21574.18494637013,0.0129,Odos,1997.4443,0.0097,-2.6447,-0.1322,0x/Matcha,1994.344,-0.284,4,3
2026-04-29 10:37:49,SNX,skipped,high_buy_slippage,2000,KyberSwap,5714.25301383024,6.3083,,,,,,,,,3,
2026-04-29 10:38:01,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.245430402301,0.2189,,,,,,,,,4,3
2026-04-29 10:38:01,stMATIC,ok,,2000,Odos,18768.966913557615,0.1519,KyberSwap,1975.7333,0.1195,-24.3397,-1.217,0x/Matcha,1972.8363,-1.3606,4,3
2026-04-29 10:38:02,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:38:05,LDO,ok,,2000,Odos,5082.283792835564,0.3129,KyberSwap,1971.2533,0.2195,-28.8011,-1.4401,0x/Matcha,1968.1334,-1.5948,4,3
2026-04-29 10:38:06,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.183271140643384,38.4495,,,,,,,,,3,
2026-04-29 10:38:10,STG,skipped,high_buy_slippage,2000,0x/Matcha,2692.9617765288663,51.0563,,,,,,,,,4,
2026-04-29 10:38:12,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:38:12,MKR,skipped,high_buy_slippage,2000,Odos,0.9076440526041225,5.2551,,,,,,,,,4,
2026-04-29 10:38:15,QUICK,ok,,2000,Odos,169.74794590183197,0.8333,KyberSwap,1942.095,0.6121,-58.036,-2.9018,0x/Matcha,1931.6482,-3.4231,4,3
2026-04-29 10:38:16,WOO,skipped,high_buy_slippage,2000,KyberSwap,94640.65676413296,5.2701,,,,,,,,,4,
2026-04-29 10:38:20,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8277.799282363869,8.1173,,,,,,,,,4,
2026-04-29 10:38:40,WBTC,ok,,2000,KyberSwap,0.02602768,0.0006,Odos,1998.3141,0.0052,-1.7053,-0.0853,0x/Matcha,1996.2012,-0.1903,4,3
2026-04-29 10:38:47,AAVE,ok,,2000,KyberSwap,20.59808768417761,0.184,Odos,1988.1368,0.0257,-11.9431,-0.5972,0x/Matcha,1985.1977,-0.7405,4,3
2026-04-29 10:38:48,WETH,ok,,2000,Odos,0.8604651012559612,0.0094,KyberSwap,1997.9652,0.0319,-2.0809,-0.104,0x/Matcha,1995.4523,-0.2293,4,3
2026-04-29 10:38:54,UNI,ok,,2000,Odos,606.496465349985,0.2766,KyberSwap,1975.2735,0.2031,-24.8446,-1.2422,0x/Matcha,1972.8463,-1.3626,4,3
2026-04-29 10:38:59,SUSHI,skipped,high_buy_slippage,2000,Odos,8277.753890802785,8.116,,,,,,,,,4,
2026-04-29 10:39:01,LINK,ok,,2000,Odos,214.8690130891938,0.1037,KyberSwap,1993.4158,0.0769,-6.6604,-0.333,0x/Matcha,1991.1787,-0.444,4,3
2026-04-29 10:39:03,CRV,ok,,2000,Odos,8474.612725311505,1.2575,KyberSwap,1914.5542,0.9431,-85.5811,-4.2791,0x/Matcha,1912.2174,-4.3946,4,3
2026-04-29 10:39:07,BAL,skipped,high_buy_slippage,2000,KyberSwap,12820.259039178593,2.3952,,,,,,,,,3,
2026-04-29 10:39:10,WMATIC,ok,,2000,KyberSwap,21571.695201382066,0.0027,Odos,1997.648,0.0106,-2.4187,-0.1209,0x/Matcha,1994.2941,-0.2859,4,3
2026-04-29 10:39:12,GRT,skipped,high_buy_slippage,2000,KyberSwap,73520.05257541081,5.6678,,,,,,,,,3,
2026-04-29 10:39:15,DAI,ok,,2000,KyberSwap,2000.088664622077,0.0017,Odos,1999.8991,-0.0,-0.1266,-0.0063,0x/Matcha,1996.8802,-0.1565,4,3
2026-04-29 10:39:17,SNX,skipped,high_buy_slippage,2000,KyberSwap,5714.385645203717,6.3044,,,,,,,,,3,
2026-04-29 10:39:27,stMATIC,ok,,2000,Odos,18766.736003459766,0.1407,KyberSwap,1975.5604,0.1184,-24.5555,-1.2278,0x/Matcha,1972.6865,-1.3697,4,3
2026-04-29 10:39:30,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.1942439506738,0.2166,,,,,,,,,4,3
2026-04-29 10:39:31,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:39:34,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.180176099841127,38.2288,,,,,,,,,3,
2026-04-29 10:39:38,STG,skipped,high_buy_slippage,2000,KyberSwap,2678.8365025494063,49.5901,,,,,,,,,4,
2026-04-29 10:39:45,MKR,skipped,high_buy_slippage,2000,Odos,0.9072980120244996,5.2599,,,,,,,,,4,
2026-04-29 10:39:47,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:39:54,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8278.242319803463,8.1149,,,,,,,,,4,
2026-04-29 10:39:59,WOO,skipped,high_buy_slippage,2000,Odos,94589.39890417914,5.3178,,,,,,,,,4,
2026-04-29 10:40:04,LDO,ok,,2000,Odos,5080.191659143167,0.3172,KyberSwap,1970.5863,0.1823,-29.5021,-1.4751,0x/Matcha,1967.9936,-1.6035,4,3
2026-04-29 10:40:08,QUICK,ok,,2000,Odos,169.7161746535231,0.8358,KyberSwap,1941.4939,0.6665,-58.631,-2.9315,0x/Matcha,1931.6582,-3.4224,4,3
2026-04-29 10:40:32,AAVE,ok,,2000,KyberSwap,20.596406134955508,0.1651,Odos,1988.1994,0.024,-11.897,-0.5949,0x/Matcha,1985.1977,-0.7405,4,3
2026-04-29 10:40:33,WETH,ok,,2000,KyberSwap,0.8603881257243492,0.0028,Odos,1998.4858,0.0043,-1.5397,-0.077,0x/Matcha,1995.8018,-0.2103,4,3
2026-04-29 10:40:36,WBTC,ok,,2000,KyberSwap,0.02602646,0.0008,Odos,1998.3044,0.0042,-1.7134,-0.0857,0x/Matcha,1995.9815,-0.2012,4,3
2026-04-29 10:40:48,LINK,ok,,2000,Odos,214.85054128264682,0.0959,KyberSwap,1993.8234,0.0385,-6.2487,-0.3124,0x/Matcha,1990.4598,-0.4796,4,3
2026-04-29 10:40:48,UNI,ok,,2000,Odos,606.4900969604928,0.2816,KyberSwap,1975.6516,0.198,-24.4648,-1.2232,0x/Matcha,1972.5367,-1.3779,4,3
2026-04-29 10:40:53,CRV,ok,,2000,Odos,8474.511603175104,1.2607,KyberSwap,1914.7129,0.9445,-85.4018,-4.2701,0x/Matcha,1911.6981,-4.42,4,3
2026-04-29 10:40:54,SUSHI,skipped,high_buy_slippage,2000,Odos,8277.948531347352,8.1105,,,,,,,,,4,
2026-04-29 10:41:00,WMATIC,ok,,2000,KyberSwap,21573.154348426993,0.0132,Odos,1997.6654,0.0033,-2.3784,-0.1189,0x/Matcha,1994.304,-0.2854,4,3
2026-04-29 10:41:02,BAL,skipped,high_buy_slippage,2000,KyberSwap,12819.708128881153,2.393,,,,,,,,,3,
2026-04-29 10:41:05,GRT,skipped,high_buy_slippage,2000,KyberSwap,73515.28500710746,5.671,,,,,,,,,3,
2026-04-29 10:41:06,SNX,skipped,high_buy_slippage,2000,KyberSwap,5713.141987981114,6.0747,,,,,,,,,3,
2026-04-29 10:41:07,DAI,ok,,2000,KyberSwap,1999.9747850856618,0.0002,Odos,1999.9068,0.0,-0.1045,-0.0052,0x/Matcha,1996.9001,-0.1552,4,3
2026-04-29 10:41:17,stMATIC,ok,,2000,Odos,18767.446059981376,0.1412,KyberSwap,1975.8758,0.1136,-24.2139,-1.2107,0x/Matcha,1972.7065,-1.3685,4,3
2026-04-29 10:41:18,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.2043753331643,0.2173,,,,,,,,,4,3
2026-04-29 10:41:22,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:41:22,LDO,ok,,2000,Odos,5087.2231146707145,0.3245,KyberSwap,1970.8238,0.1619,-29.2595,-1.463,0x/Matcha,1968.353,-1.5857,4,3
2026-04-29 10:41:26,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.179879084227082,37.8639,,,,,,,,,3,
2026-04-29 10:41:28,STG,skipped,high_buy_slippage,2000,0x/Matcha,2692.2445914700334,50.9324,,,,,,,,,4,
2026-04-29 10:41:29,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:41:32,MKR,skipped,high_buy_slippage,2000,Odos,0.9072897362634216,5.243,,,,,,,,,4,
2026-04-29 10:41:33,QUICK,ok,,2000,Odos,169.69432960611599,0.8311,KyberSwap,1942.8935,0.5811,-57.2442,-2.8622,0x/Matcha,1931.3386,-3.4385,4,3
2026-04-29 10:41:35,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8277.872158600934,8.1106,,,,,,,,,4,
2026-04-29 10:41:38,WOO,skipped,high_buy_slippage,2000,KyberSwap,94585.7693402481,5.309,,,,,,,,,4,
2026-04-29 10:49:37,AAVE,ok,,2000,KyberSwap,20.58353920301505,0.0675,Odos,1987.6437,0.0367,-12.4456,-0.6223,0x/Matcha,1984.5886,-0.7715,5,4
2026-04-29 10:49:37,WETH,ok,,2000,KyberSwap,0.8601101705384261,0.0018,Odos,1998.1344,0.009,-1.9013,-0.0951,0x/Matcha,1995.3026,-0.2352,5,4
2026-04-29 10:49:40,WBTC,ok,,2000,KyberSwap,0.02601793,0.0098,Odos,1998.1545,0.0005,-1.8546,-0.0927,UniswapV3,1997.2496,-0.1378,5,4
2026-04-29 10:49:52,CRV,ok,,2000,Odos,8464.670862214947,1.257,KyberSwap,1915.2929,0.9401,-84.8346,-4.2417,0x/Matcha,1911.9278,-4.4087,5,4
2026-04-29 10:49:56,UNI,ok,,2000,Odos,605.9568210862517,0.2563,KyberSwap,1975.4157,0.1858,-24.7123,-1.2356,0x/Matcha,1972.1274,-1.3991,5,4
2026-04-29 10:49:57,LINK,ok,,2000,Odos,214.77866013047893,0.0909,KyberSwap,1993.52,-0.0076,-6.5651,-0.3283,0x/Matcha,1990.4199,-0.4818,5,4
2026-04-29 10:49:58,SUSHI,skipped,high_buy_slippage,2000,Odos,8273.09425898042,8.0974,,,,,,,,,5,
2026-04-29 10:50:03,BAL,skipped,high_buy_slippage,2000,KyberSwap,12812.486651259693,2.3063,,,,,,,,,4,
2026-04-29 10:50:08,DAI,ok,,2000,KyberSwap,1999.9625002563564,0.0002,Odos,1999.9393,0.0011,-0.077,-0.0039,UniswapV3,1998.2915,-0.0856,5,4
2026-04-29 10:50:09,WMATIC,ok,,2000,Odos,21538.406056130683,0.0235,KyberSwap,1998.5104,-0.0481,-1.5719,-0.0786,0x/Matcha,1994.2541,-0.2908,5,4
2026-04-29 10:50:10,GRT,skipped,high_buy_slippage,2000,KyberSwap,73446.52632875871,5.4995,,,,,,,,,4,
2026-04-29 10:50:15,SNX,skipped,high_buy_slippage,2000,KyberSwap,5706.454935420641,6.0623,,,,,,,,,4,
2026-04-29 10:50:22,stMATIC,ok,,2000,Odos,18737.843371343155,0.1649,KyberSwap,1976.1879,0.0824,-23.9229,-1.1961,0x/Matcha,1972.4569,-1.3816,5,4
2026-04-29 10:50:26,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.0349438003718,0.2113,,,,,,,,,5,4
2026-04-29 10:50:27,LDO,ok,,2000,KyberSwap,5093.086377653353,0.3421,Odos,1971.9231,0.2224,-28.1794,-1.409,0x/Matcha,1968.5927,-1.571,5,4
2026-04-29 10:50:28,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:50:31,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.180846760135775,37.8619,,,,,,,,,4,
2026-04-29 10:50:35,MKR,skipped,high_buy_slippage,2000,Odos,0.9070005949034889,5.2539,,,,,,,,,3,
2026-04-29 10:50:36,STG,skipped,high_buy_slippage,2000,0x/Matcha,2692.497947787196,48.7566,,,,,,,,,5,
2026-04-29 10:50:37,QUICK,ok,,2000,Odos,169.6137863082154,0.8225,KyberSwap,1943.0274,0.58,-57.1316,-2.8566,0x/Matcha,1930.9492,-3.459,5,3
2026-04-29 10:50:39,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:50:41,WOO,skipped,high_buy_slippage,2000,KyberSwap,94575.10288926837,5.3064,,,,,,,,,5,
2026-04-29 10:50:46,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8273.14959597124,8.1066,,,,,,,,,5,
2026-04-29 10:55:32,WETH,ok,,2000,KyberSwap,0.8600903611369938,0.0014,Odos,1998.4634,0.0005,-1.5664,-0.0783,Sushi,1997.6489,-0.1183,6,5
2026-04-29 10:55:34,WBTC,ok,,2000,KyberSwap,0.02602134,0.0004,Odos,1998.4912,0.0142,-1.546,-0.0773,Sushi,1998.3823,-0.0814,6,5
2026-04-29 10:55:35,AAVE,ok,,2000,KyberSwap,20.583664795507257,0.0682,Odos,1987.6053,0.0346,-12.5762,-0.6288,Sushi,1987.0606,-0.6478,6,5
2026-04-29 10:55:44,UNI,ok,,2000,Odos,606.2736655836833,0.2488,KyberSwap,1974.9102,0.1915,-25.3701,-1.2685,Sushi,1974.7598,-1.2735,6,5
2026-04-29 10:55:49,CRV,ok,,2000,Odos,8467.612506125202,1.235,KyberSwap,1914.8862,0.9579,-85.5229,-4.2761,0x/Matcha,1912.2773,-4.4042,6,5
2026-04-29 10:55:50,LINK,ok,,2000,Odos,214.94114399889648,0.0889,KyberSwap,1994.1944,0.0118,-5.8851,-0.2943,Sushi,1993.5107,-0.3271,6,5
2026-04-29 10:55:52,SUSHI,skipped,high_buy_slippage,2000,Odos,8274.199313653995,8.1053,,,,,,,,,6,
2026-04-29 10:55:56,BAL,skipped,high_buy_slippage,2000,KyberSwap,12813.069242173953,2.307,,,,,,,,,5,
2026-04-29 10:56:01,GRT,skipped,high_buy_slippage,2000,KyberSwap,73453.6907740237,5.5188,,,,,,,,,5,
2026-04-29 10:56:05,DAI,ok,,2000,KyberSwap,1999.9564428612262,0.0001,Odos,1999.9265,0.0005,-0.0899,-0.0045,Sushi,1999.6968,-0.0153,6,5
2026-04-29 10:56:07,SNX,skipped,high_buy_slippage,2000,KyberSwap,5707.161343468755,6.0791,,,,,,,,,5,
2026-04-29 10:56:07,WMATIC,ok,,2000,KyberSwap,21550.596036581715,0.0034,Odos,1997.8312,0.0029,-2.1964,-0.1098,Sushi,1997.0347,-0.149,6,5
2026-04-29 10:56:19,stMATIC,ok,,2000,Odos,18748.74960343999,0.1453,KyberSwap,1976.0752,0.1156,-24.0267,-1.2013,0x/Matcha,1973.056,-1.3516,6,5
2026-04-29 10:56:25,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.0776147128624,0.2125,,,,,,,,,6,5
2026-04-29 10:56:25,LDO,ok,,2000,Odos,5093.139916167531,0.3325,KyberSwap,1971.7554,0.2113,-28.3328,-1.4166,Sushi,1969.1341,-1.5468,6,5
2026-04-29 10:56:30,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.17912469468452,37.8594,,,,,,,,,5,
2026-04-29 10:56:33,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:56:34,STG,skipped,high_buy_slippage,2000,KyberSwap,2730.196139149078,49.9174,,,,,,,,,6,
2026-04-29 10:56:36,QUICK,ok,,2000,Odos,169.65472334751692,0.8315,KyberSwap,1943.2621,0.5714,-56.9101,-2.8455,Sushi,1933.8206,-3.3161,6,4
2026-04-29 10:56:36,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:56:42,MKR,skipped,high_buy_slippage,2000,Odos,0.9070039750893943,5.2532,,,,,,,,,5,
2026-04-29 10:56:43,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8274.34823241965,8.1035,,,,,,,,,6,
2026-04-29 10:56:45,WOO,skipped,high_buy_slippage,2000,Sushi,94577.12327610867,5.2333,,,,,,,,,6,
2026-04-29 10:57:08,WETH,ok,,2000,KyberSwap,0.8601360988921479,-0.0009,Odos,1998.5697,0.0005,-1.4469,-0.0723,Sushi,1997.7737,-0.112,6,5
2026-04-29 10:57:09,WBTC,ok,,2000,KyberSwap,0.02602186,0.0002,Odos,1998.6229,0.0161,-1.3989,-0.0699,Sushi,1998.5507,-0.0728,6,5
2026-04-29 10:57:12,AAVE,ok,,2000,KyberSwap,20.58390828609857,0.0684,Odos,1987.6158,0.0236,-12.461,-0.623,Sushi,1987.0017,-0.6503,6,5
2026-04-29 10:57:22,LINK,ok,,2000,Odos,214.9568128667,0.0913,KyberSwap,1993.9179,0.027,-6.14,-0.307,Sushi,1993.6177,-0.3208,6,5
2026-04-29 10:57:24,CRV,ok,,2000,Odos,8470.508356355549,1.2509,KyberSwap,1914.4076,0.9499,-85.7591,-4.288,0x/Matcha,1911.9777,-4.4074,6,5
2026-04-29 10:57:26,UNI,ok,,2000,Odos,606.4486518649875,0.2537,Sushi,1974.9566,0.1866,-25.1303,-1.2565,KyberSwap,1974.5451,-1.2786,6,5
2026-04-29 10:57:31,SUSHI,skipped,high_buy_slippage,2000,Odos,8275.27859675785,8.1052,,,,,,,,,6,
2026-04-29 10:57:36,WMATIC,ok,,2000,KyberSwap,21560.31428361381,0.0181,Odos,1997.5454,0.0117,-2.5145,-0.1257,Sushi,1997.021,-0.1492,6,5
2026-04-29 10:57:38,BAL,skipped,high_buy_slippage,2000,KyberSwap,12816.312230054029,2.3859,,,,,,,,,5,
2026-04-29 10:57:39,DAI,ok,,2000,KyberSwap,2000.008897201644,0.0031,Odos,1999.9319,0.0004,-0.0914,-0.0046,Sushi,1999.7395,-0.0134,6,5
2026-04-29 10:57:42,GRT,skipped,high_buy_slippage,2000,KyberSwap,73489.31520249818,5.6725,,,,,,,,,5,
2026-04-29 10:57:44,SNX,skipped,high_buy_slippage,2000,KyberSwap,5710.798373137176,6.3468,,,,,,,,,5,
2026-04-29 10:57:52,LDO,ok,,2000,Odos,5093.717916827943,0.3596,KyberSwap,1971.015,0.2163,-29.0517,-1.4526,Sushi,1969.17,-1.5435,6,5
2026-04-29 10:57:54,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.1986044311868,0.2164,,,,,,,,,6,5
2026-04-29 10:57:55,stMATIC,ok,,2000,Odos,18756.8648889742,0.1478,KyberSwap,1975.6345,0.1162,-24.4457,-1.2223,0x/Matcha,1972.7664,-1.364,6,5
2026-04-29 10:57:58,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.142836015026898,38.3334,,,,,,,,,5,
2026-04-29 10:58:02,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 10:58:02,STG,skipped,high_buy_slippage,2000,KyberSwap,2730.2056544926468,50.6573,,,,,,,,,6,
2026-04-29 10:58:04,QUICK,ok,,2000,Odos,169.72859446970648,0.8472,KyberSwap,1943.5256,0.5912,-56.6044,-2.8302,Sushi,1934.4437,-3.2828,6,4
2026-04-29 10:58:04,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
